Maker, Genmodel, Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date
Bentley,Continental,10_5,2018,5,Black,2012.0,Convertible,32000,4.0L,Automatic,Petrol,77990.0,4.0,2.0,Starter Motor Issue,0,27,2018-05-27,3,4609.49285967224,9.0,2018-05-29
Bentley,Continental,10_5,2018,4,Blue,2012.0,Coupe,16949,6.0L,Automatic,Petrol,69500.0,4.0,2.0,Transmission Issue,3,17,2018-04-17,3,1105.5,24.0,2018-04-23
Bentley,Continental,10_5,2017,12,Black,2008.0,Convertible,43955,6.0L,Automatic,Petrol,45000.0,4.0,2.0,Alternator Failing,0,15,2017-12-15,3,1020.0,6.0,2017-12-16
Bentley,Continental,10_5,2018,8,Blue,2004.0,Coupe,73000,6.0L,Automatic,Petrol,28950.0,4.0,2.0,Flat Tyres,0,19,2018-08-19,3,68.685,3.0,2018-08-19
Bentley,Continental,10_5,2018,4,Silver,2004.0,Coupe,87000,6.0L,Automatic,Petrol,19995.0,4.0,2.0,Alternator Failing,0,6,2018-04-06,3,519.9000000000001,6.0,2018-04-07
Bentley,Continental,10_5,2018,7,Grey,2016.0,Convertible,13012,4.0L,Automatic,Petrol,118995.0,4.0,2.0,Excessive Emissions,0,13,2018-07-13,3,167.09550000000002,3.0,2018-07-13
Bentley,Continental,10_5,2018,8,Grey,2012.0,Coupe,41000,4.0L,Automatic,Petrol,59900.0,4.0,2.0,Sensor Malfunction,0,8,2018-08-08,3,3175.0,9.0,2018-08-10
Bentley,Continental,10_5,2018,7,Grey,2015.0,Coupe,9345,6.0L,Automatic,Petrol,89950.0,4.0,2.0,Transmission Issue,3,24,2018-07-24,3,1289.55,24.0,2018-07-30
Bentley,Continental,10_5,2017,12,Grey,2012.0,Coupe,70000,6.0L,Automatic,Petrol,52990.0,4.0,2.0,Alternator Failing,0,26,2017-12-26,3,1179.8,6.0,2017-12-27
Bentley,Continental,10_5,2018,7,Blue,2011.0,Saloon,43934,6.0L,Automatic,Petrol,46950.0,4.0,4.0,Windscreen Crack,0,1,2018-07-01,3,88.17,3.0,2018-07-01
Bentley,Continental,10_5,2018,4,Blue,2010.0,Coupe,54369,6.0L,Automatic,Petrol,49950.0,4.0,2.0,Alternator Failing,0,27,2018-04-27,3,5861.113367119649,3642.5312306572523,2020-10-23
Bentley,Continental,10_5,2018,8,Grey,2017.0,Coupe,10721,4.0L,Automatic,Petrol,109990.0,4.0,2.0,Starter Motor Issue,0,24,2018-08-24,3,1279.9,9.0,2018-08-26
Bentley,Continental,10_5,2017,12,Silver,2004.0,Coupe,140000,6.0L,Automatic,Petrol,20950.0,4.0,2.0,Radiator Leaking,0,13,2017-12-13,3,539.0,6.0,2017-12-14
Bentley,Continental,10_5,2018,5,Grey,2010.0,Convertible,26000,6.0L,Automatic,Petrol,59995.0,4.0,2.0,Steering Wheel Shaking,0,11,2018-05-11,3,119.995,3.0,2018-05-11
Bentley,Continental,10_5,2017,11,Gelb,2009.0,Coupe,50000,6.0L,Automatic,Petrol,35850.0,4.0,2.0,Steering Wheel Shaking,0,9,2017-11-09,3,95.85,3.0,2017-11-09
Bentley,Continental,10_5,2017,8,Black,2011.0,Coupe,24800,6.0L,Automatic,Petrol,67950.0,4.0,2.0,Tyre Alignment,0,11,2017-08-11,3,36.795,1.5,2017-08-11
Bentley,Continental,10_5,2018,8,Silver,2005.0,Saloon,75000,6.0L,Automatic,Petrol,23990.0,5.0,4.0,Sensor Malfunction,0,11,2018-08-11,3,1379.5,9.0,2018-08-13
Bentley,Continental,10_5,2018,6,Black,2008.0,Convertible,58000,6.0L,Automatic,Petrol,39995.0,4.0,2.0,Engine Issue,4,22,2018-06-22,3,2599.75,30.0,2018-06-29
Bentley,Continental,10_5,2017,12,White,2014.0,Coupe,10400,6.0L,Automatic,Petrol,79995.0,4.0,2.0,Starter Motor Issue,0,23,2017-12-23,3,979.95,9.0,2017-12-25
Bentley,Continental,10_5,2018,6,Gelb,2013.0,Coupe,22265,4.0L,Automatic,Petrol,68790.0,4.0,2.0,Steering Wheel Shaking,0,28,2018-06-28,3,128.79000000000002,3.0,2018-06-28
Bentley,Continental,10_5,2017,9,Black,2014.0,Coupe,21200,4.0L,Automatic,Petrol,78950.0,4.0,2.0,Engine Issue,4,9,2017-09-09,3,19133.64885635167,30.0,2017-09-16
Bentley,Continental,10_5,2018,6,Black,2016.0,Convertible,9100,4.0L,Automatic,Petrol,115889.0,4.0,2.0,Starter Motor Issue,0,10,2018-06-10,3,1338.89,9.0,2018-06-12
Bentley,Continental,10_5,2018,8,Black,2011.0,Coupe,26000,6.0L,Automatic,Petrol,54950.0,4.0,2.0,Starter Motor Issue,0,2,2018-08-02,3,729.5,9.0,2018-08-04
Bentley,Continental,10_5,2018,8,White,2011.0,Convertible,17017,6.0L,Automatic,Petrol,78950.0,11.0,2.0,Flat Tyres,0,20,2018-08-20,3,83.685,3.0,2018-08-20
Bentley,Continental,10_5,2018,7,Grey,2011.0,Coupe,29000,6.0L,Automatic,Petrol,57990.0,4.0,2.0,Flat Tyres,0,2,2018-07-02,3,77.39699999999999,3.0,2018-07-02
Bentley,Continental,10_5,2018,8,Black,2005.0,Coupe,45999,6.0L,Automatic,Petrol,28850.0,4.0,2.0,Alternator Failing,0,15,2018-08-15,3,697.0,6.0,2018-08-16
Bentley,Continental,10_5,2018,4,Silver,2011.0,Coupe,13352,6.0L,Automatic,Petrol,69950.0,4.0,2.0,Sensor Malfunction,0,4,2018-04-04,3,3677.5,9.0,2018-04-06
Bentley,Continental,10_5,2018,5,Grey,2008.0,Coupe,51400,6.0L,Automatic,Petrol,39990.0,4.0,2.0,Flat Tyres,0,6,2018-05-06,3,71.997,3.0,2018-05-06
Bentley,Continental,10_5,2018,6,Blue,2015.0,Convertible,29000,6.0L,Automatic,Petrol,108000.0,4.0,2.0,Flat Tyres,0,19,2018-06-19,3,92.4,3.0,2018-06-19
Bentley,Continental,10_5,2018,8,Blue,2010.0,Coupe,21000,6.0L,Automatic,Petrol,55000.0,4.0,2.0,Windscreen Crack,0,7,2018-08-07,3,93.0,3.0,2018-08-07
Bentley,Continental,10_5,2018,7,Grey,2009.0,Coupe,54850,6.0L,Automatic,Petrol,49990.0,4.0,2.0,Tyre Alignment,0,16,2018-07-16,3,124.62652412425307,139.58005491562355,2018-08-19
Bentley,Continental,10_5,2018,7,Black,2005.0,Saloon,93000,6.0L,Automatic,Petrol,26950.0,5.0,4.0,Excessive Emissions,0,2,2018-07-02,3,84.255,3.0,2018-07-02
Bentley,Continental,10_5,2017,10,Blue,2008.0,Coupe,55000,6.0L,Automatic,Petrol,30975.0,4.0,2.0,Radiator Leaking,0,3,2017-10-03,3,739.5,6.0,2017-10-04
Bentley,Continental,10_5,2018,6,Blue,2010.0,Coupe,29000,6.0L,Automatic,Petrol,46950.0,4.0,2.0,Brake Pads Worn,0,1,2018-06-01,3,143.475,6.0,2018-06-02
Bentley,Continental,10_5,2018,8,Blue,2018.0,Coupe,1500,6.0L,Automatic,Petrol,219995.0,4.0,2.0,Tyre Alignment,0,2,2018-08-02,3,51.9995,1.5,2018-08-02
Bentley,Continental,10_5,2018,6,Black,2012.0,Coupe,10000,6.0L,Automatic,Petrol,67990.0,4.0,2.0,Warning Light,0,11,2018-06-11,3,1219.9,27.0,2018-06-17
Bentley,Continental,10_5,2018,4,White,2011.0,Coupe,48000,6.0L,Automatic,Petrol,59975.0,4.0,2.0,Gear Box Issue,0,22,2018-04-22,3,719.75,6.0,2018-04-23
Bentley,Continental,10_5,2018,2,Black,2005.0,Coupe,93500,6.0L,Automatic,Petrol,23495.0,4.0,2.0,Engine Issue,3,4,2018-02-04,3,3069.5,36.0,2018-02-13
Bentley,Continental,10_5,2018,7,Blue,2015.0,Coupe,17100,6.0L,Automatic,Petrol,94990.0,4.0,2.0,Electrical Issue,3,24,2018-07-24,3,534.95,3.0,2018-07-24
Bentley,Continental,10_5,2018,8,Grey,2013.0,Coupe,14870,4.0L,Automatic,Petrol,79950.0,4.0,2.0,Electrical Issue,3,13,2018-08-13,3,459.75,3.0,2018-08-13
Bentley,Continental,10_5,2018,7,Gelb,2018.0,Coupe,40,6.0L,Automatic,Petrol,205995.0,4.0,2.0,Brake Pads Worn,0,18,2018-07-18,3,1045.0816661830386,6.0,2018-07-19
Bentley,Continental,10_5,2017,12,Grey,2011.0,Coupe,15996,6.0L,Automatic,Petrol,74995.0,4.0,2.0,Warning Light,0,11,2017-12-11,3,1289.95,27.0,2017-12-17
Bentley,Continental,10_5,2017,10,White,2014.0,Convertible,32000,4.0L,Automatic,Petrol,89994.0,4.0,2.0,Brake Pads Worn,0,2,2017-10-02,3,164.997,6.0,2017-10-03
Bentley,Continental,10_5,2018,3,Blue,2009.0,Coupe,30000,6.0L,Automatic,Petrol,45495.0,4.0,2.0,Steering Wheel Shaking,0,28,2018-03-28,3,105.495,3.0,2018-03-28
Bentley,Continental,10_5,2018,6,Grey,2013.0,Coupe,8000,4.0L,Automatic,Petrol,74990.0,11.0,2.0,Steering Wheel Shaking,0,16,2018-06-16,3,134.99,3.0,2018-06-16
Bentley,Continental,10_5,2018,7,Grey,2004.0,Coupe,98369,6.0L,Automatic,Petrol,19990.0,4.0,2.0,Flat Tyres,0,23,2018-07-23,3,65.997,3.0,2018-07-23
Bentley,Continental,10_5,2018,1,Blue,2010.0,Coupe,41395,6.0L,Automatic,Petrol,47450.0,4.0,2.0,Windscreen Crack,0,7,2018-01-07,3,88.47,3.0,2018-01-07
Bentley,Continental,10_5,2018,6,Green,2018.0,Convertible,1012,4.0L,Semi-Automatic,Petrol,159950.0,10.0,2.0,Radiator Leaking,0,6,2018-06-06,3,3319.0,6.0,2018-06-07
Bentley,Continental,10_5,2018,6,Grey,2017.0,Coupe,4586,4.0L,Automatic,Petrol,122000.0,4.0,2.0,Tyre Alignment,0,12,2018-06-12,3,42.2,1.5,2018-06-12
Bentley,Continental,10_5,2018,3,White,2011.0,Coupe,47120,6.0L,Automatic,Petrol,58990.0,4.0,2.0,Brake Pads Worn,0,24,2018-03-24,3,149.495,6.0,2018-03-25
Bentley,Continental,10_5,2018,4,Grey,2013.0,Convertible,8677,4.0L,Automatic,Petrol,89850.0,4.0,2.0,Gear Box Issue,0,24,2018-04-24,3,3662.41118095945,3536.4581740138924,2020-09-24
Bentley,Continental,10_5,2018,7,Black,2018.0,Coupe,20,6.0L,Automatic,Petrol,229995.0,4.0,2.0,Gear Box Issue,0,16,2018-07-16,3,2419.9500000000003,6.0,2018-07-17
Bentley,Continental,10_5,2018,4,Black,2008.0,Convertible,27487,6.0L,Automatic,Petrol,49000.0,4.0,2.0,Excessive Emissions,0,10,2018-04-10,3,104.1,3.0,2018-04-10
Bentley,Continental,10_5,2018,8,Blue,2011.0,Convertible,30210,6.0L,Automatic,Petrol,69950.0,4.0,2.0,Flat Tyres,0,2,2018-08-02,3,80.985,3.0,2018-08-02
Bentley,Continental,10_5,2018,4,White,2012.0,Convertible,25000,6.0L,Automatic,Petrol,76948.0,4.0,0.0,Engine Issue,2,3,2018-04-03,3,12502.199999999999,48.0,2018-04-15
Bentley,Continental,10_5,2018,8,White,2013.0,Coupe,21300,6.0L,Automatic,Petrol,74990.0,4.0,2.0,Warning Light,0,15,2018-08-15,3,1289.9,27.0,2018-08-21
Bentley,Continental,10_5,2018,4,Grey,2009.0,Coupe,58050,6.0L,Automatic,Petrol,39999.0,4.0,2.0,Starter Motor Issue,0,1,2018-04-01,3,579.99,9.0,2018-04-03
Bentley,Continental,10_5,2018,8,Blue,2014.0,Convertible,10285,6.0L,Automatic,Petrol,92950.0,4.0,2.0,Tyre Alignment,0,24,2018-08-24,3,39.295,1.5,2018-08-24
Bentley,Continental,10_5,2018,8,Grey,2011.0,Coupe,51000,6.0L,Automatic,Petrol,58995.0,4.0,2.0,Gear Box Issue,0,17,2018-08-17,3,709.95,6.0,2018-08-18
Bentley,Continental,10_5,2018,8,Orange,2016.0,Convertible,9439,6.0L,Automatic,Petrol,119995.0,4.0,2.0,Flat Tyres,0,24,2018-08-24,3,95.9985,3.0,2018-08-24
Bentley,Continental,10_5,2018,8,Green,2018.0,Coupe,257,6.0L,Automatic,Petrol,208000.0,4.0,2.0,Flat Tyres,0,3,2018-08-03,3,434.63943268797425,3.0,2018-08-03
Bentley,Continental,10_5,2018,8,Grey,2017.0,Coupe,6418,4.0L,Automatic,Petrol,119000.0,4.0,2.0,Engine Issue,3,14,2018-08-14,3,12620.0,36.0,2018-08-23
Bentley,Continental,10_5,2018,5,White,2018.0,Convertible,500,4.0L,Automatic,Petrol,144990.0,4.0,2.0,Excessive Emissions,0,11,2018-05-11,3,190.49099999999999,3.0,2018-05-11
Bentley,Continental,10_5,2018,3,Silver,2004.0,Coupe,61500,6.0L,Automatic,Petrol,26250.0,4.0,2.0,Alternator Failing,0,18,2018-03-18,3,645.0,6.0,2018-03-19
Bentley,Continental,10_5,2016,8,Blue,2015.0,Convertible,9000,4.0L,Automatic,Petrol,104975.0,4.0,2.0,Brake Pads Worn,0,23,2016-08-23,3,172.4875,6.0,2016-08-24
Bentley,Continental,10_5,2018,2,Black,2011.0,Convertible,42000,6.0L,Automatic,Petrol,66990.0,4.0,2.0,Gear Box Issue,0,3,2018-02-03,3,789.9,6.0,2018-02-04
Bentley,Continental,10_5,2018,4,White,2011.0,Coupe,38000,6.0L,Automatic,Petrol,59990.0,4.0,2.0,Alternator Failing,0,10,2018-04-10,3,1319.8,6.0,2018-04-11
Bentley,Continental,10_5,2018,8,Blue,2014.0,Convertible,13580,6.0L,Automatic,Petrol,89500.0,4.0,2.0,Transmission Issue,2,11,2018-08-11,3,806.5,9.0,2018-08-13
Bentley,Continental,10_5,2018,3,Black,2011.0,Coupe,62000,6.0L,Automatic,Petrol,49950.0,4.0,2.0,Gear Box Issue,0,11,2018-03-11,3,619.5,6.0,2018-03-12
Bentley,Continental,10_5,2018,6,Blue,2015.0,Convertible,18921,4.0L,Automatic,Petrol,104950.0,4.0,2.0,Radiator Leaking,0,27,2018-06-27,3,2219.0,6.0,2018-06-28
Bentley,Continental,10_5,2017,11,Grey,2014.0,Coupe,16703,6.0L,Automatic,Petrol,81895.0,4.0,2.0,Windscreen Crack,0,18,2017-11-18,3,461.6971064960294,328.4313020387387,2018-02-08
Bentley,Continental,10_5,2018,7,Silver,2016.0,Coupe,7685,4.0L,Automatic,Petrol,104990.0,4.0,2.0,Starter Motor Issue,0,7,2018-07-07,3,1229.9,9.0,2018-07-09
Bentley,Continental,10_5,2018,7,Grey,2017.0,Convertible,1200,4.0L,Automatic,Petrol,134990.0,4.0,2.0,Engine Issue,2,18,2018-07-18,3,21208.5,48.0,2018-07-30
Bentley,Continental,10_5,2018,3,Silver,2005.0,Coupe,66000,6.0L,Automatic,Petrol,27750.0,4.0,2.0,Warning Light,0,19,2018-03-19,3,817.5,27.0,2018-03-25
Bentley,Continental,10_5,2018,8,Black,2013.0,Convertible,15500,4.0L,Automatic,Petrol,79950.0,4.0,2.0,Warning Light,0,4,2018-08-04,3,1339.5,27.0,2018-08-10
Bentley,Continental,10_5,2018,7,Silver,2018.0,Coupe,189,6.0L,Automatic,Petrol,189999.0,4.0,2.0,Flat Tyres,0,17,2018-07-17,3,116.99969999999999,3.0,2018-07-17
Bentley,Continental,10_5,2018,8,Grey,2015.0,Coupe,43500,6.0L,Automatic,Petrol,79995.0,4.0,2.0,Engine Issue,4,18,2018-08-18,3,4599.75,30.0,2018-08-25
Bentley,Continental,10_5,2018,6,Silver,2005.0,Coupe,57000,6.0L,Automatic,Petrol,24475.0,4.0,2.0,Radiator Leaking,0,28,2018-06-28,3,609.5,6.0,2018-06-29
Bentley,Continental,10_5,2017,11,Black,2004.0,Coupe,51000,6.0L,Automatic,Petrol,27495.0,4.0,2.0,Steering Wheel Shaking,0,7,2017-11-07,3,87.495,3.0,2017-11-07
Bentley,Continental,10_5,2018,8,Black,2005.0,Saloon,45000,6.0L,Automatic,Petrol,25995.0,5.0,4.0,Steering Wheel Shaking,0,5,2018-08-05,3,85.995,3.0,2018-08-05
Bentley,Continental,10_5,2018,4,Silver,2005.0,Coupe,67000,6.0L,Automatic,Petrol,23600.0,4.0,2.0,Radiator Leaking,0,19,2018-04-19,3,2171.3186114866285,6.0,2018-04-20
Bentley,Continental,10_5,2018,4,Green,2004.0,Coupe,58000,6.0L,Automatic,Petrol,20950.0,4.0,2.0,Brake Pads Worn,0,16,2018-04-16,3,130.475,6.0,2018-04-17
Bentley,Continental,10_5,2017,11,Blue,2004.0,Coupe,50000,6.0L,Automatic,Petrol,24995.0,4.0,2.0,Gear Box Issue,0,17,2017-11-17,3,369.95000000000005,6.0,2017-11-18
Bentley,Continental,10_5,2018,2,Black,2010.0,Coupe,27000,6.0L,Automatic,Petrol,59990.0,4.0,2.0,Engine Issue,2,12,2018-02-12,3,9958.5,48.0,2018-02-24
Bentley,Continental,10_5,2018,5,Gelb,2013.0,Coupe,21000,6.0L,Automatic,Petrol,63495.0,4.0,2.0,Alternator Failing,0,18,2018-05-18,3,1389.9,6.0,2018-05-19
Bentley,Continental,10_5,2018,7,Grey,2016.0,Coupe,12800,4.0L,Automatic,Petrol,98995.0,4.0,2.0,Warning Light,0,21,2018-07-21,3,1529.95,27.0,2018-07-27
Bentley,Continental,10_5,2018,8,Grey,2015.0,Coupe,3799,6.0L,Automatic,Petrol,97990.0,4.0,2.0,Radiator Leaking,0,18,2018-08-18,3,2079.8,6.0,2018-08-19
Bentley,Continental,10_5,2018,1,Grey,2010.0,Coupe,45000,6.0L,Automatic,Petrol,39990.0,4.0,2.0,Gear Box Issue,0,3,2018-01-03,3,519.9000000000001,6.0,2018-01-04
Bentley,Continental,10_5,2018,3,Black,2012.0,Convertible,6948,6.0L,Automatic,Petrol,90990.0,4.0,2.0,Flat Tyres,0,13,2018-03-13,3,87.297,3.0,2018-03-13
Bentley,Continental,10_5,2018,4,Silver,2005.0,Saloon,44000,6.0L,Automatic,Petrol,25995.0,5.0,4.0,Starter Motor Issue,0,17,2018-04-17,3,439.95,9.0,2018-04-19
Bentley,Continental,10_5,2018,2,Silver,2004.0,Coupe,67984,6.0L,Automatic,Petrol,22900.0,4.0,2.0,Transmission Issue,3,24,2018-02-24,3,4061.5922902309667,2153.9455166221674,2019-08-16
Bentley,Continental,10_5,2018,7,Blue,2013.0,Coupe,14162,6.0L,Automatic,Petrol,76695.0,4.0,2.0,Windscreen Crack,0,4,2018-07-04,3,106.017,3.0,2018-07-04
Bentley,Continental,10_5,2017,9,Blue,2017.0,Coupe,2500,6.0L,Automatic,Petrol,159990.0,4.0,2.0,Sensor Malfunction,0,25,2017-09-25,3,8179.5,9.0,2017-09-27
Bentley,Continental,10_5,2018,4,Grey,2011.0,Convertible,33490,6.0L,Automatic,Petrol,61990.0,4.0,2.0,Transmission Issue,1,27,2018-04-27,3,425.97,12.0,2018-04-30
Bentley,Continental,10_5,2018,8,Blue,2017.0,Coupe,3290,4.0L,Automatic,Petrol,111990.0,4.0,2.0,Tyre Alignment,0,12,2018-08-12,3,41.199,1.5,2018-08-12
Bentley,Continental,10_5,2018,4,Black,2014.0,Convertible,23388,6.0L,Automatic,Petrol,95000.0,4.0,2.0,Steering Wheel Shaking,0,10,2018-04-10,3,155.0,3.0,2018-04-10
Bentley,Continental,10_5,2018,7,Grey,2015.0,Coupe,8668,6.0L,Automatic,Petrol,93950.0,4.0,2.0,Engine Issue,2,21,2018-07-21,3,15052.5,48.0,2018-08-02
Bentley,Continental,10_5,2018,8,Black,2015.0,Coupe,9365,6.0L,Automatic,Petrol,94950.0,4.0,2.0,Brake Pads Worn,0,20,2018-08-20,3,167.475,6.0,2018-08-21
Bentley,Continental,10_5,2018,4,Black,2011.0,Convertible,30442,6.0L,Automatic,Petrol,68999.0,4.0,2.0,Brake Pads Worn,0,3,2018-04-03,3,154.4995,6.0,2018-04-04
Bentley,Continental,10_5,2018,3,Black,2009.0,Convertible,39000,6.0L,Automatic,Petrol,47850.0,4.0,2.0,Flat Tyres,0,27,2018-03-27,3,74.355,3.0,2018-03-27
Bentley,Continental,10_5,2018,8,White,2015.0,Convertible,8960,4.0L,Automatic,Petrol,113895.0,4.0,2.0,Excessive Emissions,0,21,2018-08-21,3,780.6600314390762,3.0,2018-08-21
Bentley,Continental,10_5,2018,4,Grey,2012.0,Coupe,34000,6.0L,Automatic,Petrol,59950.0,4.0,2.0,Transmission Issue,2,7,2018-04-07,3,599.6500000000001,9.0,2018-04-09
Bentley,Continental,10_5,2018,2,Black,2014.0,Coupe,2980,4.0L,Automatic,Petrol,84890.0,4.0,2.0,Tyre Alignment,0,18,2018-02-18,3,38.489000000000004,1.5,2018-02-18
Bentley,Continental,10_5,2018,7,Green,2004.0,Coupe,50000,6.0L,Automatic,Petrol,26750.0,4.0,2.0,Tyre Alignment,0,7,2018-07-07,3,32.675,1.5,2018-07-07
Bentley,Continental,10_5,2018,6,Black,2015.0,Coupe,37338,4.0L,Automatic,Petrol,77950.0,4.0,2.0,Transmission Issue,2,6,2018-06-06,3,725.65,9.0,2018-06-08
Bentley,Continental,10_5,2018,6,Brown,2014.0,Coupe,9405,4.0L,Automatic,Petrol,77500.0,4.0,2.0,Transmission Issue,1,28,2018-06-28,3,472.5,12.0,2018-07-01
Bentley,Continental,10_5,2017,11,Grey,2010.0,Convertible,29000,6.0L,Automatic,Petrol,59950.0,4.0,2.0,Excessive Emissions,0,5,2017-11-05,3,113.955,3.0,2017-11-05
Bentley,Continental,10_5,2018,7,Gelb,2008.0,Coupe,66712,6.0L,Automatic,Petrol,32925.0,4.0,2.0,Gear Box Issue,0,3,2018-07-03,3,449.25,6.0,2018-07-04
Bentley,Continental,10_5,2018,4,Grey,2012.0,Coupe,17000,6.0L,Automatic,Petrol,67780.0,4.0,2.0,Radiator Leaking,0,23,2018-04-23,3,1475.6000000000001,6.0,2018-04-24
Bentley,Continental,10_5,2018,2,Black,2013.0,Convertible,47000,6.0L,Automatic,Petrol,82500.0,4.0,2.0,Starter Motor Issue,0,2,2018-02-02,3,1005.0,9.0,2018-02-04
Bentley,Continental,10_5,2017,10,Black,2014.0,Convertible,18800,6.0L,Automatic,Petrol,89999.0,4.0,2.0,Windscreen Crack,0,25,2017-10-25,3,492.6463949821848,383.33123780823524,2018-01-28
Bentley,Continental,10_5,2018,8,Blue,2017.0,Coupe,650,4.0L,Automatic,Petrol,124950.0,4.0,2.0,Brake Pads Worn,0,20,2018-08-20,3,182.475,6.0,2018-08-21
Bentley,Continental,10_5,2018,5,Silver,2009.0,Convertible,44370,6.0L,Automatic,Petrol,49990.0,4.0,2.0,Starter Motor Issue,0,23,2018-05-23,3,679.9000000000001,9.0,2018-05-25
Bentley,Continental,10_5,2018,3,Grey,2012.0,Coupe,24000,6.0L,Automatic,Petrol,69000.0,4.0,2.0,Starter Motor Issue,0,5,2018-03-05,3,870.0,9.0,2018-03-07
Bentley,Continental,10_5,2018,4,Black,2004.0,Coupe,99000,6.0L,Automatic,Petrol,22995.0,4.0,2.0,Excessive Emissions,0,11,2018-04-11,3,80.6955,3.0,2018-04-11
Bentley,Continental,10_5,2018,8,Black,2017.0,Coupe,6050,4.0L,Automatic,Petrol,139950.0,10.0,2.0,Flat Tyres,0,7,2018-08-07,3,101.985,3.0,2018-08-07
Bentley,Continental,10_5,2018,6,Grey,2013.0,Coupe,18200,4.0L,Automatic,Petrol,73889.0,4.0,2.0,Brake Pads Worn,0,25,2018-06-25,3,156.9445,6.0,2018-06-26
Bentley,Continental,10_5,2018,8,White,2015.0,Coupe,7360,999.0L,Automatic,Petrol,179950.0,2.0,2.0,Warning Light,0,28,2018-08-28,3,2339.5,27.0,2018-09-03
Bentley,Continental,10_5,2018,4,Purple,2014.0,Convertible,4800,6.0L,Automatic,Petrol,100000.0,17.0,0.0,Steering Wheel Shaking,0,28,2018-04-28,3,160.0,3.0,2018-04-28
Bentley,Continental,10_5,2018,7,Blue,2005.0,Saloon,80000,6.0L,Automatic,Petrol,20990.0,5.0,4.0,Starter Motor Issue,0,21,2018-07-21,3,389.9,9.0,2018-07-23
Bentley,Continental,10_5,2018,7,White,2014.0,Convertible,9268,4.0L,Automatic,Petrol,105000.0,4.0,2.0,Steering Wheel Shaking,0,28,2018-07-28,3,657.7791951586544,3.0,2018-07-28
Bentley,Continental,10_5,2018,3,Silver,2005.0,Coupe,62000,6.0L,Automatic,Petrol,22995.0,4.0,2.0,Transmission Issue,1,3,2018-03-03,3,308.985,12.0,2018-03-06
Bentley,Continental,10_5,2018,7,Blue,2008.0,Saloon,55649,6.0L,Automatic,Petrol,34990.0,5.0,4.0,Starter Motor Issue,0,7,2018-07-07,3,529.9000000000001,9.0,2018-07-09
Bentley,Continental,10_5,2018,8,Black,2011.0,Coupe,50000,6.0L,Automatic,Petrol,53975.0,4.0,2.0,Flat Tyres,0,13,2018-08-13,3,76.1925,3.0,2018-08-13
Bentley,Continental,10_5,2018,4,Black,2011.0,Coupe,8900,6.0L,Automatic,Petrol,69950.0,4.0,2.0,Transmission Issue,1,26,2018-04-26,3,449.85,12.0,2018-04-29
Bentley,Continental,10_5,2018,6,Grey,2017.0,Coupe,1971,6.0L,Automatic,Petrol,165395.0,4.0,2.0,Starter Motor Issue,0,2,2018-06-02,3,1833.95,9.0,2018-06-04
Bentley,Continental,10_5,2018,8,Grey,2013.0,Convertible,12971,4.0L,Automatic,Petrol,89500.0,4.0,2.0,Engine Issue,2,10,2018-08-10,3,14385.0,48.0,2018-08-22
Bentley,Continental,10_5,2018,4,White,2010.0,Convertible,35000,6.0L,Automatic,Petrol,56950.0,4.0,2.0,Excessive Emissions,0,20,2018-04-20,3,111.255,3.0,2018-04-20
Bentley,Continental,10_5,2018,7,Silver,2010.0,Coupe,55143,6.0L,Automatic,Petrol,49850.0,4.0,2.0,Electrical Issue,4,3,2018-07-03,3,269.55,6.0,2018-07-04
Bentley,Continental,10_5,2018,4,White,2014.0,Convertible,11500,6.0L,Automatic,Petrol,99950.0,4.0,2.0,Alternator Failing,0,5,2018-04-05,3,2119.0,6.0,2018-04-06
Bentley,Continental,10_5,2018,7,White,2015.0,Coupe,28142,4.0L,Automatic,Petrol,89950.0,4.0,2.0,Tyre Alignment,0,12,2018-07-12,3,174.84983781980338,129.18678006676274,2018-08-13
Bentley,Continental,10_5,2018,4,Silver,2005.0,Saloon,59970,6.0L,Automatic,Petrol,20995.0,5.0,4.0,Sensor Malfunction,0,24,2018-04-24,3,1229.75,9.0,2018-04-26
Bentley,Continental,10_5,2018,4,Black,2011.0,Coupe,25000,6.0L,Automatic,Petrol,62990.0,4.0,2.0,Starter Motor Issue,0,7,2018-04-07,3,809.9,9.0,2018-04-09
Bentley,Continental,10_5,2018,3,Grey,2009.0,Coupe,28985,6.0L,Automatic,Petrol,42995.0,4.0,2.0,Gear Box Issue,0,11,2018-03-11,3,549.95,6.0,2018-03-12
Bentley,Continental,10_5,2018,8,Green,2005.0,Saloon,110000,6.0L,Automatic,Petrol,19500.0,5.0,4.0,Windscreen Crack,0,16,2018-08-16,3,71.7,3.0,2018-08-16
Bentley,Continental,10_5,2018,8,Black,2004.0,Coupe,74042,6.0L,Automatic,Petrol,27950.0,4.0,2.0,Warning Light,0,23,2018-08-23,3,819.5,27.0,2018-08-29
Bentley,Continental,10_5,2018,5,Grey,2012.0,Coupe,25601,4.0L,Automatic,Petrol,68950.0,15.0,0.0,Starter Motor Issue,0,4,2018-05-04,3,869.5,9.0,2018-05-06
